Id;Review;Golden
20534;now it 's a nice machine but a poor service .;Positive
20536;a cook's dream machine--still going, 12 years later;Positive
20536;a cook's dream machine--still going, 12 years later;Positive
20540;makes short work of tedious;Positive
20540;makes short work of tedious;Positive
20544;if you can still buy this model, grab it...;Positive
20544;if you can still buy this model, grab it...;Positive
20544;if you can still buy this modelcase , it.a .;Positive
20544;if you can still buy this modelcase .;Positive
20544;if you can still buy this modelcase , you can grab it .;Positive
20548;my first food processor, and i'm pleased with it;Positive
20548;my first food processor, and i'm pleased with it;Positive
20554;wow, i love this processor!;Positive
20554;wow, i love this processor!;Positive
20558;recent purchase but impressed so far;Positive
20558;recent purchase but impressed so far;Positive
20558;recent purchase but impressed are so far .;Positive
20558;it 's a recent purchase , but it 's impressed .;Positive
20558;when you buy a recent purchase , it 's impressed .;Positive
20559;i use this every day;Positive
20559;i use this every day;Positive
20559;we use this every day .;Positive
20559;use this every day .;Positive
20559;if you use this every day .;Positive
20568;bowl is falling apart!;Positive
20568;bowl is falling apart!;Positive
20568;mr. is falling apartnow !;Positive
20572;great help for sore, arthritic joints;Positive
20572;great help for sore, arthritic joints;Positive
20572;it 's a great help for sorey , arthritic joints .;Positive
20572;helping sorey , arthritic joints .;Positive
20572;great help for sorey , arthritic joints .;Positive
20572;i 'm helping for sorey , arthritic joints .;Positive
20572;i have a great help for sorey , arthritic joints .;Positive
20572;for soreary joints , it 's a great help .;Positive
20573;great replacement for my old cuisinart;Positive
20573;great replacement for my old cuisinart;Positive
20580;wife loves this thing;Positive
20580;wife loves this thing;Positive
20580;woman loves this thing .;Positive
20580;woman loves this thing , and she loves this thing .;Positive
20580;in fact , wife loves this thing .;Positive
20580;when someone loves this thing , woman loves this thing .;Positive
20582;inconsistent, food gets stuck between lid and blades;Negative
20582;inconsistent, food gets stuck between lid and blades;Negative
20582;food is stuck between cap and blades .;Negative
20582;that food is stuck between cap and blades .;Negative
20582;the food is stuck in indentation , and the blades are stuck .;Negative
20582;in ink , food is stuck between cap and blades .;Negative
20582;then food is stuck between lid and blades .;Negative
20584;worthless! slices too thin!;Negative
20584;worthless! slices too thin!;Negative
20587;low liquid capacity and strains with dough;Neutral
20587;low liquid capacity and strains with dough;Neutral
20587;it is a low liquid capacity and strains of dough .;Neutral
20587;low liquid capacity and strains of dough .;Neutral
20587;it 's a low liquid capacity , and the strains are in dough .;Neutral
20587;i have a low liquid capacity and strains with dough .;Neutral
20587;with dough , it is a low liquid and the strains .;Neutral
20588;it's so safe it is almost useless;Neutral
20588;it's so safe it is almost useless;Neutral
20588;it 's almost useless .;Neutral
20588;is almost useless .;Neutral
20588;itis so it 's almost useless .;Neutral
20588;so it 's almost useless .;Neutral
20588;it 's almost useless , but it 's almost useless .;Neutral
20588;i 'm sure it 's almost useless .;Neutral
20588;if it 's nearly useless , it 's almost useless .;Neutral
20589;the most fun you can have in your kitchen without getting arrested;Positive
20589;the most fun you can have in your kitchen without getting arrested;Positive
20589;you can have in your kitchen without getting arrested .;Positive
20589;i think you can have in your kitchen without getting arrested .;Positive
20589;the funniest thing you can have in your kitchen without getting arrested .;Positive
20589;if you can get in your kitchen without getting arrested .;Positive
20589;how can you get in your kitchen without getting arrested ?;Positive
20589;so you can have in your kitchen without getting arrested .;Positive
20593;a little hot soapy water and oil fixes the problem.;Positive
20593;a little hot soapy water and oil fixes the problem.;Positive
20593;a little hot water and oil repairs fix the problem .;Positive
20593;have a little hot water and oil fixes the problem .;Positive
20593;a little hot water and oil fixes the problem .;Positive
20593;if little hot water and oil fixes fix the problem .;Positive
20593;for a little hot water , a little hot water and oil repairs fix the problem .;Positive
20593;maybe it 's a little hot wet water and oil fixes .;Positive
20595;bought 2 for christmas gifts;Positive
20595;bought 2 for christmas gifts;Positive
20600;good product but poor accessory selection;Neutral
20600;good product but poor accessory selection;Neutral
20600;it 's a good product but a poor accessory selection .;Neutral
20600;doing product but poor accessory selection .;Neutral
20600;good product but poor accessory selection .;Neutral
20600;i 've got good product but poor accessory selection .;Neutral
20600;i have a good product but poor accessory selection .;Neutral
20600;where 's the good product but the poor accessory selection ?;Neutral
20600;maybe it 's good product but poor accessory selection .;Neutral
20601;so far so good!;Positive
20601;so far so good!;Positive
20607;works great;Positive
20607;works great;Positive
20607;it works great .;Positive
20607;works great .;Positive
20607;works great .;Positive
20608;3 1/2 stars short of really great overall;Neutral
20608;3 1/2 stars short of really great overall;Neutral
20611;i own both this priemier model and the elite like this one much better!;Positive
20611;i own both this priemier model and the elite like this one much better!;Positive
20611;we own both this priemier model and the elite like this one !;Positive
20611;take both the priemier model and the elite like this one !;Positive
20611;the priemier model and the elite like this one !;Positive
20611;as we have both the priemier model and the elite like this one !;Positive
20611;i 'm sure they have a price model and an elite like this one !;Positive
20611;in this way , we have both the priemier model and the elite like this one !;Positive
20611;now we own both the priemier model and the elite like this one !;Positive
20613;how have i managed without this??;Positive
20613;how have i managed without this??;Positive
20614;too easy to put the bowl on wrong, otherwise good;Positive
20614;too easy to put the bowl on wrong, otherwise good;Positive
20614;too easy to put the bowl on bad , otherwise good .;Positive
20627;makes a floury mess. expected better for the price;Neutral
20627;makes a floury mess. expected better for the price;Neutral
20632;phenomenal!;Positive
20632;phenomenal!;Positive
20632;i 'm phenomenal !;Positive
20633;cuisinart is crap these days.;Negative
20633;cuisinart is crap these days.;Negative
20637;fantastic job, quiet, cleans up well;Positive
20637;fantastic job, quiet, cleans up well;Positive
20637;fantastic jobth , quieto , cleans up .;Positive
20639;good for everything except onions;Positive
20639;good for everything except onions;Positive
20642;awesome kitchen tool, great customer service;Positive
20642;awesome kitchen tool, great customer service;Positive
20642;it 's a great kitchen tool , great customer service .;Positive
20642;enjoy kitchen , great customer service .;Positive
20642;i 'm hosting a great kitchen , great customer service .;Positive
20642;i have a great kitchen tool , great customer service .;Positive
20642;here it is the great kitchen association , great customer service .;Positive
20650;nice profile, excellent results.;Positive
20650;nice profile, excellent results.;Positive
20650;it 's a nice profiling , excellent results .;Positive
20650;how 's the nice profiling , excellent results ?;Positive
20653;lived up to my expectations!;Positive
20653;lived up to my expectations!;Positive
20653;lived up to my expectations !;Positive
20653;he lived up to my expectations , and he lived up to my expectations .;Positive
20654;love this food processor;Positive
20654;love this food processor;Positive
20654;love this food processor .;Positive
20654;love food processor .;Positive
20654;love this food processor , and you will love this processor .;Positive
20654;i love the food processor .;Positive
20654;now we love this food processor .;Positive
20654;when you love this processor , you love this food processor .;Positive
20667;lots of power;Positive
20667;lots of power;Positive
20667;lots of power .;Positive
20670;have not used it yet;Neutral
20670;have not used it yet;Neutral
20670;we have n't used it yet .;Neutral
20670;have n't used it yet .;Neutral
20670;yeah , i have n't used it yet .;Neutral
20670;i have n't used it yet .;Neutral
20670;i have n't used it yet , but you have n't used it yet .;Neutral
20670;yet you have not used it yet .;Neutral
20670;i have n't used it yet , you have n't used it yet .;Neutral
20671;its great for the price;Positive
20671;its great for the price;Positive
20671;it 's for the price .;Positive
20671;i 'm great for the price .;Positive
20671;his greatness for the price .;Positive
20671;it 's a great deal for the price , and it 's great .;Positive
20671;for the price , it 's for the price .;Positive
20673;just use a knife;Negative
20673;just use a knife;Negative
20675;sturdy and easy to clean;Positive
20675;sturdy and easy to clean;Positive
20676;well used at our house...;Positive
20676;well used at our house...;Positive
20676;well used in our house .;Positive
20679;i am in love with this machine!!!;Positive
20679;i am in love with this machine!!!;Positive
20680;chop slice mix faster and safer than any knife,;Positive
20680;chop slice mix faster and safer than any knife,;Positive
20680;you can cut speed mix and safer than any knife .;Positive
20680;cut slice mix and safer than any knifeo .;Positive
20680;cut slice faster and safer than any knifeo .;Positive
20682;seems well made, but has a required safety feature;Positive
20682;seems well made, but has a required safety feature;Positive
20683;good product from cuisinart - the standard in food processing.;Positive
20683;good product from cuisinart - the standard in food processing.;Positive
20683;it 's a good product from saturday , and it 's a standard in food processingon .;Positive
20683;here it is a product of food production .;Positive
20684;everything i wanted in a food processor;Positive
20684;everything i wanted in a food processor;Positive
20684;everything 1 wanted in the food processor .;Positive
20684;everything one thing in the food processor .;Positive
20684;everything 1 wanted in the food processor .;Positive
20684;everything 1 wanted in the food processor , and it was in the food processor .;Positive
20685;does a great job with no hassle;Positive
20685;does a great job with no hassle;Positive
20685;does a great job without a hassle .;Positive
20685;works a great deal with no hassle .;Positive
20685;that does a great job without a hassle .;Positive
20685;now it 's a great job with no hassle .;Positive
20689;great through almost daily use;Positive
20689;great through almost daily use;Positive
20690;my go-to appliance in the kitchen!;Positive
20690;my go-to appliance in the kitchen!;Positive
20690;he 's my go-to appliance in the kitchen !;Positive
20690;get my go-to appliance in the kitchen !;Positive
20690;my go-to appliance in the kitchen !;Positive
20690;in the kitchen , he 's my go-to appliance !;Positive
20691;i'm in love!!;Positive
20691;i'm in love!!;Positive
20697;must have for vegan lifestyle...;Positive
20697;must have for vegan lifestyle...;Positive
20697;you must have for vegan life , and it must be for vegan life .;Positive
20697;i must have for vegan life .;Positive
20698;it's good....but...;Positive
20698;it's good....but...;Positive
20699;quiet and solid processor!;Positive
20699;quiet and solid processor!;Positive
20700;love it and use it daily;Positive
20700;love it and use it daily;Positive
20700;love her and use it daily .;Positive
20700;love and use it daily .;Positive
20700;love it , and use it daily .;Positive
20701;i would give it 5 stars but you can't use blades without all pieces locked in;Positive
20701;i would give it 5 stars but you can't use blades without all pieces locked in;Positive
20702;buy it!;Positive
20702;buy it!;Positive
20702;buy it !;Positive
20702;buy it , and buy it !;Positive
20704;i love it and my kitchen does too;Positive
20704;i love it and my kitchen does too;Positive
20704;love it and my kitchen .;Positive
20704;you love it , and my kitchen is too .;Positive
20704;if you love me , my kitchen is too .;Positive
20705;works great;Positive
20705;works great;Positive
20705;it works great .;Positive
20705;works great .;Positive
20705;works great .;Positive
20706;excellent, but be careful when removing contents;Positive
20706;excellent, but be careful when removing contents;Positive
20706;it 's great , but be careful when removing contents .;Positive
20706;be careful but careful when removing contents .;Positive
20706;yeah , but be careful when removing contents .;Positive
20706;i 'll be careful when removing contents .;Positive
20706;then you 'll be careful when removing contents .;Positive
20706;when removing contents , you can be careful .;Positive
20707;surprised at this brand;Neutral
20707;surprised at this brand;Neutral
20707;surprised by this brand .;Neutral
20707;surprise from this brand .;Neutral
20707;i surprised at this brand .;Neutral
20709;they just keep getting better ~ ~ ~ ~ ~ ~ ~;Positive
20709;they just keep getting better ~ ~ ~ ~ ~ ~ ~;Positive
20710;another utilitarian tool in my growing food perpetration arsenal;Positive
20710;another utilitarian tool in my growing food perpetration arsenal;Positive
20712;good but could be better...;Positive
20712;good but could be better...;Positive
20712;i 'm good , but it could be better .;Positive
20713;i am so happy with this food processor;Positive
20713;i am so happy with this food processor;Positive
20713;we 're so happy with this food processor .;Positive
20713;i 'm so happy with this food processor .;Positive
20713;i 'm happy we 're so happy with this food processor .;Positive
20713;how are you so happy with this food processor ?;Positive
20713;with this food processor , you 're so happy .;Positive
20713;now we 're so happy with this food processor .;Positive
20717;somewhat useful, but no wonder machine;Neutral
20717;somewhat useful, but no wonder machine;Neutral
20719;solid food processor (pun intended);Positive
20719;solid food processor (pun intended);Positive
20720;why did i wait so long????;Positive
20720;why did i wait so long????;Positive
20722;cuisinart prep 11 food processor;Positive
20722;cuisinart prep 11 food processor;Positive
20725;i use this processor a few times a week;Positive
20725;i use this processor a few times a week;Positive
20725;we use this processor a few times a week .;Positive
20725;use this processor a week .;Positive
20725;so we use this processor a few times .;Positive
20725;i use this processor a week .;Positive
20725;in a week , we use this processor .;Positive
20725;sometimes we use this processor a week .;Positive
20726;love me, love my food processor!!;Positive
20726;love me, love my food processor!!;Positive
20727;can't believe i waited so long to get one!;Positive
20727;can't believe i waited so long to get one!;Positive
20727;believe we waited so long to get one .;Positive
20727;i 'd really believe it was so long to get one .;Positive
20728;annoying safety feature, expensive replacement parts;Neutral
20728;annoying safety feature, expensive replacement parts;Neutral
20728;annoying security featurey , expensive replacement parts , miss reculation .;Neutral
20728;remove the safety featurey , expensive replacement parts .;Neutral
20728;annoying security featurey , expensive replacement parts .;Neutral
20728;i have an annoying security featurey , expensive replacement parts .;Neutral
20728;here it is a annoying security featurey , expensive replacement parts .;Neutral
20732;it was great, until it died suddenly...;Neutral
20732;it was great, until it died suddenly...;Neutral
20735;like this carving knife;Positive
20735;like this carving knife;Positive
20735;it 's like this carving knife .;Positive
20735;this carving knife .;Positive
20735;it 's like this carving knife , and it 's like this carving knife .;Positive
20735;like this carving knife , it 's been like a carving knife .;Positive
20735;here it 's a carving knife .;Positive
20737;keep looking;Negative
20737;keep looking;Negative
20737;keep looking .;Negative
20737;keep looking , and keep looking .;Negative
20740;finally bought an electric knife!;Positive
20740;finally bought an electric knife!;Positive
20740;finally bought an electric knife !;Positive
20740;i 've finally bought an electric knife !;Positive
20740;you bought an electric knife , and you bought an electric knife !;Positive
20740;i bought an electric knife !;Positive
20746;lifespan=4 years of intermittent use;Negative
20746;lifespan=4 years of intermittent use;Negative
20746;life = 4 years of intermittent use .;Negative
20746;live 4 years of intermittent use .;Negative
20746;life live 4 years of intermittent use .;Negative
20746;i can use 4 years of intermittent use .;Negative
20746;in life , life = 4 years of intermittent use .;Negative
20758;quality and works well;Positive
20758;quality and works well;Positive
20759;wife loves it but still would like to see improovements made.;Positive
20759;wife loves it but still would like to see improovements made.;Positive
20759;wife loves it but wants to see improods made .;Positive
20759;love it but you 'd like to see improoles madeated .;Positive
20759;wife loves it , but she 'd like to see improoles madeated .;Positive
20762;great item from amazon;Positive
20762;great item from amazon;Positive
20765;the sharpest knife in the drawer;Positive
20765;the sharpest knife in the drawer;Positive
20765;the brake knife is in the drawer .;Positive
20765;that sharpest knife in the drawer .;Positive
20765;the sharpest knife is in the drawer , and it 's a knife .;Positive
20765;then it 's the brake knife in the drawer .;Positive
20772;piece of junk;Negative
20772;piece of junk;Negative
20772;piece of junk .;Negative
20779;electric knife which does the job;Positive
20779;electric knife which does the job;Positive
20779;electric knife , and that 's the job .;Positive
20782;wedding gift that was much appreciated;Positive
20782;wedding gift that was much appreciated;Positive
20782;wedding gift was much appreciated .;Positive
20782;wedding the gift that was much appreciated .;Positive
20782;wedding gift that was much appreciated .;Positive
20782;i have a gift that was much appreciated .;Positive
20785;quit already!;Negative
20785;quit already!;Negative
20786;great knife!!;Positive
20786;great knife!!;Positive
20792;cuisinart does the job well;Positive
20792;cuisinart does the job well;Positive
20797;great, and then disposable landfill fodder;Negative
20797;great, and then disposable landfill fodder;Negative
20799;powerful blender, handy little food processor;Positive
20799;powerful blender, handy little food processor;Positive
20799;brave blender , handy little food processor .;Positive
20799;i have a strong blender , handy little food processor .;Positive
20802;save the box, you're gonna be mailing it back!;Negative
20802;save the box, you're gonna be mailing it back!;Negative
20808;poor design, poor results;Negative
20808;poor design, poor results;Negative
20808;it 's a poor thing , poor results .;Negative
20808;poor thing , poor results .;Negative
20810;food processor combo does the job;Positive
20810;food processor combo does the job;Positive
20810;food processor combo is a job .;Positive
20810;if food processor combo is a job .;Positive
20810;where is food processor combo ?;Positive
20813;lasted forever!;Positive
20813;lasted forever!;Positive
20814;died after 9 months of use.;Negative
20814;died after 9 months of use.;Negative
20816;i hate this blender!;Negative
20816;i hate this blender!;Negative
20816;you hate this blender !;Negative
20816;hate this blender !;Negative
20816;i hate this blender !;Negative
20816;if you hate this blender , you hate this blender !;Negative
20818;burned out after 8 months!;Negative
20818;burned out after 8 months!;Negative
20818;burned out after eight months !;Negative
20819;waste of money;Negative
20819;waste of money;Negative
20821;please don't buy it;Negative
20821;please don't buy it;Negative
20823;you get what you pay for;Positive
20823;you get what you pay for;Positive
20823;you get what you pay for .;Positive
20823;get what you pay for .;Positive
20823;i 'll get what you pay for .;Positive
20826;what a machine!!!;Positive
20826;what a machine!!!;Positive
20827;heavy use for 8-years henckels pro-s review;Neutral
20827;heavy use for 8-years henckels pro-s review;Neutral
20827;the heavy use for years henckels pro-related review .;Neutral
20829;still sharp over a year later;Positive
20829;still sharp over a year later;Positive
20831;i cook for a living...;Positive
20831;i cook for a living...;Positive
20831;we cook for a living .;Positive
20831;if you cook for a living .;Positive
20831;for a living , you cook for a living .;Positive
20832;love these knives!;Positive
20832;love these knives!;Positive
20833;perfect carving knife;Positive
20833;perfect carving knife;Positive
20838;my heart belongs to calphalon;Positive
20838;my heart belongs to calphalon;Positive
20838;my heart belongs to calphalon .;Positive
20838;my heart belongs to calphalon , and my heart belongs to calphalon .;Positive
20838;in my heart , it belongs to calphalon .;Positive
20838;now my heart belongs to calphalon .;Positive
20838;when my heart is , it belongs to calphalon .;Positive
20842;greatset of utensils;Positive
20842;greatset of utensils;Positive
20843;good starter set of nonstick utensils;Positive
20843;good starter set of nonstick utensils;Positive
20847;a must-have for the holidays (and everyday);Positive
20847;a must-have for the holidays (and everyday);Positive
20850;fits in a medium grill dome;Positive
20850;fits in a medium grill dome;Positive
20850;fits in the medium grill dome .;Positive
20850;it fits in a medium grill , and it fits into a medium grill .;Positive
20851;perfect calphalon roasting rack;Positive
20851;perfect calphalon roasting rack;Positive
20851;perfect calphalon roasting rack .;Positive
20852;useful!;Positive
20852;useful!;Positive
20854;good item, but overprized by amazon.com;Positive
20854;good item, but overprized by amazon.com;Positive
20855;it works great;Positive
20855;it works great;Positive
20855;it works great .;Positive
20855;works great .;Positive
20855;it works great , and it works great .;Positive
20855;if it works great , it works great .;Positive
20858;perfect for everyday;Positive
20858;perfect for everyday;Positive
20859;i use a smoker this helps keep ever thing a lot cleaner;Positive
20859;i use a smoker this helps keep ever thing a lot cleaner;Positive
20860;roasting a chicken;Positive
20860;roasting a chicken;Positive
20864;great to use, hard to clean;Positive
20864;great to use, hard to clean;Positive
20865;perfect wok for the single people;Positive
20865;perfect wok for the single people;Positive
20870;i love this pan;Positive
20870;i love this pan;Positive
20870;love this pan .;Positive
20876;very good deep skillet - recommended;Positive
20876;very good deep skillet - recommended;Positive
20878;a bit of a disappointment;Neutral
20878;a bit of a disappointment;Neutral
20878;it 's a bit of a disappointment .;Neutral
20878;a bit of a disappointment .;Neutral
20878;that bit of a disappointment .;Neutral
20878;it 's a bit of a disappointment , but it 's a disappointment .;Neutral
20878;i have a bit of a disappointment .;Neutral
20878;for a moment , it 's a disappointment .;Neutral
20880;can't live without it...;Positive
20880;can't live without it...;Positive
20880;let 's live without it .;Positive
20883;doesn't get a lot of use . . .;Neutral
20883;doesn't get a lot of use . . .;Neutral
20883;it does n't get a lot of use .;Neutral
20883;does n't get a lot of use .;Neutral
20883;that does n't get a lot of use .;Neutral
20883;it does n't get a lot of use , but it does n't get a lot .;Neutral
20883;i do n't get a lot of use .;Neutral
20883;if it does n't get a lot , it does n't get a lot of use .;Neutral
20885;perfect for daily use versatile, durable, forgiving and easy to handle.;Positive
20885;perfect for daily use versatile, durable, forgiving and easy to handle.;Positive
20885;wednesday for daily use versatile , durableous , forgiving and easy to handle .;Positive
20888;i'm cookin' for a livin'...;Positive
20888;i'm cookin' for a livin'...;Positive
20891;believe the bad reviews...;Neutral
20891;believe the bad reviews...;Neutral
20896;cute little workhorse with a stylish flair;Positive
20896;cute little workhorse with a stylish flair;Positive
20896;cute little workhorse with a stylish flair .;Positive
20896;it 's a cute little workhorse , and it 's a stylish thing .;Positive
20896;i have a little work with a stylish flair .;Positive
20898;try it, you'll like it!;Positive
20898;try it, you'll like it!;Positive
20898;try it , and you 'll like it !;Positive
20898;if you try it , you 'll like it !;Positive
20901;not up to calphalon standards;Negative
20901;not up to calphalon standards;Negative
20901;it 's not about calphalon standards .;Negative
20901;i do n't want calphalon standards .;Negative
20901;not much of calphalon standards .;Negative
20901;it 's not about calphalon standards , but it 's not on calphalon standards .;Negative
20901;in calphalon , it 's not about calphalon standards .;Negative
20901;now it 's not about calphalon standards .;Negative
20904;wish i had not spent the money;Negative
20904;wish i had not spent the money;Negative
20904;wish you did n't spend the money .;Negative
20906;be aware that the handle on pan &amp lid get hot!;Positive
20906;be aware that the handle on pan &amp lid get hot!;Positive
20906;be aware that the handle on pan and nail lid get hot !;Positive
20907;rock my world little calphie pot!;Positive
20907;rock my world little calphie pot!;Positive
20908;good pan for money;Positive
20908;good pan for money;Positive
20908;he 's a good pan for money .;Positive
20908;good pan for money .;Positive
20908;for money , it 's a good pan .;Positive
20912;workhorse of the kitchen;Positive
20912;workhorse of the kitchen;Positive
20912;workhorse of the kitchen .;Positive
20912;it 's a workhorse of the kitchen , and it 's a workhorse of the kitchen .;Positive
20912;in the kitchen , it 's a workhorse .;Positive
20914;excellent addition to my calphalon family;Positive
20914;excellent addition to my calphalon family;Positive
20914;it 's an excellent addition to my calphalon family .;Positive
20914;i have an excellent addition for my calphalon family .;Positive
20915;this heavy-duty saucepan is a great value!;Positive
20915;this heavy-duty saucepan is a great value!;Positive
20921;i had no idea a piece of cookware could be so awesome;Positive
20921;i had no idea a piece of cookware could be so awesome;Positive
20921;i had no idea a piece of cookware could be so amazing .;Positive
20921;look , i had no idea a piece of cookware could be so amazing .;Positive
20921;i had no idea a piece of cookware could be so amazing .;Positive
20921;i had no idea , a piece of cookware could be so amazing .;Positive
20922;great size of pot for a lot of different applications;Positive
20922;great size of pot for a lot of different applications;Positive
20922;a great size of grass has been for a lot of different applications .;Positive
20922;great size for a lot of different applications .;Positive
20922;that size of grass for a lot of different applications .;Positive
20922;i have a great size of weed for a lot of different applications .;Positive
20922;for a lot of different applications , it 's a great size of weed .;Positive
20922;now there 's a great size for a lot of different applications .;Positive
20927;chucked it.;Negative
20927;chucked it.;Negative
20927;chucked it. .;Negative
20928;major dislike of calphalon;Negative
20928;major dislike of calphalon;Negative
20929;great pan but i prefer the non-stick lid type and handle.;Positive
20929;great pan but i prefer the non-stick lid type and handle.;Positive
20929;although we prefer a non-stick lid type and shake .;Positive
20929;i prefer sure they prefer a non-stick lid type and handleone .;Positive
20929;in a great pan , we prefer a non-stick lid type and shake .;Positive
20932;absolutely the best steak frying pan of all time;Positive
20932;absolutely the best steak frying pan of all time;Positive
20932;of all time , it 's the best steak of all sunday .;Positive
20934;$24.99 and heats up very quickly;Positive
20934;$24.99 and heats up very quickly;Positive
20934;it 's $ 24.99 , and it heats up very quickly .;Positive
20940;commercial hard-anodized 2-1/2-quart shallow saucepan with lid;Positive
20940;commercial hard-anodized 2-1/2-quart shallow saucepan with lid;Positive
20944;the coating is not good at all;Negative
20944;the coating is not good at all;Negative
20944;the coating is not good , but the coating is not good .;Negative
20944;now the coating is not good .;Negative
20944;that coating is not good , the coating is not good .;Negative
20945;a kitchen essential;Positive
20945;a kitchen essential;Positive
20945;the kitchen is essential .;Positive
20945;that kitchen is essential .;Positive
20945;the kitchen is essential , and it is essential .;Positive
20945;in the kitchen , it 's essential .;Positive
20950;i love this pan;Positive
20950;i love this pan;Positive
20950;love this pan .;Positive
20953;nice and heavy;Positive
20953;nice and heavy;Positive
20953;i 'm nice and heavy .;Positive
20953;i 'm nice and heavy .;Positive
20955;everything sticks to this pan after 1 year of use;Negative
20955;everything sticks to this pan after 1 year of use;Negative
20955;everything sticks to this pan after 1 year of use .;Negative
20955;that pan sticks to this pan after 1 year of use .;Negative
20955;everything sticks to this pan after one year of use , and everything goes to the pan .;Negative
20955;after 1 year of use , everything sticks to this pan .;Negative
20955;then everything sticks to this pan after 1 year of use .;Negative
20956;another great calphalon pot!;Positive
20956;another great calphalon pot!;Positive
20957;how to fix this pot;Positive
20957;how to fix this pot;Positive
20957;how to fix this pot , it 's okay .;Positive
20960;works great;Positive
20960;works great;Positive
20960;it works great .;Positive
20960;work great .;Positive
20968;a workhorse, but looks like one too!;Positive
20968;a workhorse, but looks like one too!;Positive
20968;a workhorse , but it looks like one !;Positive
20968;that work but someone looks like one !;Positive
20968;it 's a workhorse , but it looks like one !;Positive
20970;3 years and going strong;Positive
20970;3 years and going strong;Positive
20974;great size...nice quality...nice looking!;Positive
20974;great size...nice quality...nice looking!;Positive
20978;more a sauteuse than saucepan;Positive
20978;more a sauteuse than saucepan;Positive
20983;excellent for multiple uses;Positive
20983;excellent for multiple uses;Positive
20984;excellent pan... whatever the country of origin;Positive
20984;excellent pan... whatever the country of origin;Positive
20985;great little pot!!;Positive
20985;great little pot!!;Positive
20991;calphalon one no where near the original calphalon;Negative
20991;calphalon one no where near the original calphalon;Negative
20991;calphalon one near the original calphalon .;Negative
20992;high quality and it looks cool;Positive
20992;high quality and it looks cool;Positive
20992;high quality and it looks good .;Positive
20993;works all right but not non-stick;Neutral
20993;works all right but not non-stick;Neutral
20995;calphalon 2/12 quart saucepan with lid;Positive
20995;calphalon 2/12 quart saucepan with lid;Positive
21001;try it to see the difference;Positive
21001;try it to see the difference;Positive
21001;you try to see the difference .;Positive
21001;try it to see the difference .;Positive
21001;i want to see the difference .;Positive
21001;try it to see the difference , and try it to make a difference .;Positive
21001;in fact , you see the difference .;Positive
21004;own this and a whole set of these;Negative
21004;own this and a whole set of these;Negative
21004;own this and a whole set of these .;Negative
21004;own this and a whole set of these .;Negative
21005;a great deal!;Positive
21005;a great deal!;Positive
21005;a great deal !;Positive
21006;this is a great pan;Positive
21006;this is a great pan;Positive
21006;this is a great pan .;Positive
21006;this is a great pan , but this is a great pan .;Positive
21006;now this is a great pan .;Positive
21007;calphalon has always meant quality and this saucepan fits the reputation;Positive
21007;calphalon has always meant quality and this saucepan fits the reputation;Positive
21007;mr. calphalon is mr. calphalon , and this sauce fits the reputation .;Positive
21009;great pan and great price;Positive
21009;great pan and great price;Positive
21009;it 's a great pan and a great price .;Positive
21009;great pan and great price .;Positive
21009;i 've got great pan and great price .;Positive
21009;here it is a great pan and a great price .;Positive
21011;if i only had one pot....;Positive
21011;if i only had one pot....;Positive
21016;another great calphalon product!;Positive
21016;another great calphalon product!;Positive
21016;get another big calphalon product!;Positive
21023;i love this pot;Positive
21023;i love this pot;Positive
21023;love this pot .;Positive
21025;delighted!;Positive
21025;delighted!;Positive
21030;exceeds expectations;Positive
21030;exceeds expectations;Positive
21030;exceeds expectations .;Positive
21031;can't go wrong with calphalon;Positive
21031;can't go wrong with calphalon;Positive
21031;you can go wrong with calphalon .;Positive
21031;go wrong with calphalon .;Positive
21031;if you can go wrong with calphalon .;Positive
21031;i ca n't go wrong with calphalon .;Positive
21031;with calphalon , you can go wrong with calphalon .;Positive
21031;now you can go wrong with calphalon .;Positive
21038;not for lefties!;Neutral
21038;not for lefties!;Neutral
21038;not lefi !;Neutral
21038;it 's not for lefi , but it 's not for lefi .;Neutral
21039;was great...when i wasn't using it...;Neutral
21039;was great...when i wasn't using it...;Neutral
21040;don't waste your money!!!;Negative
21040;don't waste your money!!!;Negative
21043;beaters are rusty!;Negative
21043;beaters are rusty!;Negative
21045;first speed is not slow;Neutral
21045;first speed is not slow;Neutral
21045;first speed 's slow .;Neutral
21045;first speed is never slow , but it is slow .;Neutral
21045;first speed is slow .;Neutral
21046;this is the one to buy!;Positive
21046;this is the one to buy!;Positive
21046;this is the one to buy , and this is the one .;Positive
21046;if you want it , this is the one !;Positive
21048;great value for the money;Positive
21048;great value for the money;Positive
21048;it 's a great value for the money .;Positive
21048;great value for the money .;Positive
21048;i have a great value for the money .;Positive
21048;for the money , it 's a great value .;Positive
21049;forget the more expensive models!;Positive
21049;forget the more expensive models!;Positive
21049;you forget the more expensive models !;Positive
21049;the more expensive modelsans !;Positive
21049;if you forget the more expensive models !;Positive
21049;you forget the more expensive ones , and you forget the more expensive models !;Positive
21049;i want the more expensive modelsans !;Positive
21049;in the end , you forget the more expensive modelsans !;Positive
21053;one hand will do it;Positive
21053;one hand will do it;Positive
21053;one hand will do it .;Positive
21053;i want to do one hand .;Positive
21053;one hand will do it , and one hand will do it .;Positive
21053;in one hand , he 'll do it .;Positive
21053;if you want , one hand will do it .;Positive
21057;6 years use and still great;Positive
21057;6 years use and still great;Positive
